3099.95,4219.5186,4967.0249,0.74,0.061,15,390,405
3099.95,4212.709,4953.6602,0.649,0.032,15,405,420
3099.95,4205.8989,4940.2949,0.77,0.12,15,420,435
3099.95,4199.0894,4926.9297,0.738,0.062,15,435,450
3099.95,4004.293,5297.2056,0.63,0.025,11,4,15
3099.95,4010.1948,5285.6221,0.556,0.032,15,15,30
3099.95,4017.0046,5272.2573,0.595,0.033,15,30,45
3099.95,4023.8145,5258.8921,0.642,0.042,15,45,60
3099.95,4030.6243,5245.5269,0.595,0.036,15,60,75
3099.95,4037.4341,5232.1621,0.643,0.056,15,75,90
3099.95,4044.2441,5218.7969,0.632,0.05,15,90,105
3099.95,4051.054,5205.4316,0.656,0.121,15,105,120
3099.95,4057.8638,5192.0664,0.605,0.094,15,120,135
3099.95,4064.6736,5178.7017,0.588,0.054,15,135,150
3099.95,4071.4834,5165.3364,0.603,0.051,15,150,165
3099.95,4078.2935,5151.9712,0.743,0.088,15,165,180
3099.95,4085.1033,5138.606,0.672,0.1,15,180,195
3099.95,4091.9131,5125.2412,0.65,0.073,15,195,210
3099.95,4098.7231,5111.876,0.582,0.05,15,210,225
3099.95,4105.5327,5098.5107,0.591,0.053,15,225,240
3099.95,4112.3428,5085.146,0.677,0.066,15,240,255
3099.95,4119.1523,5071.7808,0.654,0.066,15,255,270
3099.95,4125.9624,5058.4155,0.682,0.06,15,270,285
3099.95,4132.772,5045.0503,0.626,0.052,15,285,300
3099.95,4139.582,5031.6855,0.669,0.066,15,300,315
3099.95,4146.3921,5018.3203,0.775,0.069,15,315,330
3099.95,4153.2017,5004.9551,0.708,0.107,15,330,345
3099.95,4160.0117,4991.5903,0.642,0.077,15,345,360
3099.95,4166.8213,4978.2251,0.707,0.106,15,360,375
3099.95,4173.6313,4964.8599,0.688,0.051,15,375,390
3099.95,4180.4414,4951.4946,0.624,0.065,15,390,405
3099.95,4187.251,4938.1299,0.7,0.049,15,405,420
3099.95,4194.061,4924.7646,0.61,0.053,15,420,435
3099.95,4200.8706,4911.3994,0.63,0.043,15,435,450
3099.95,4207.6807,4898.0342,0.669,0.077,15,450,465
3099.8601,3605.2681,5052.208,0.57,0.042,6,9,15
3099.8601,3610.0349,5042.8521,0.61,0.05,15,15,30
3099.8601,3615.9368,5031.269,0.58,0.04,11,30,41
3099.8601,3624.1086,5015.231,0.559,0.037,25,41,66
